region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandLeaf,year,ghost.unnormalized.share
EU-15,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,CropLand_ElbeR,biomass_grass_ElbeR,biomass_grass_ElbeR_IRR,2020,0.0037734
EU-15,root,AgroForestLand_EmsWeserR,AgroForest_NonPasture_EmsWeserR,CropLand_EmsWeserR,biomass_grass_EmsWeserR,biomass_grass_EmsWeserR_IRR,2020,0.0055933
EU-15,root,AgroForestLand_EngWales,AgroForest_NonPasture_EngWales,CropLand_EngWales,biomass_grass_EngWales,biomass_grass_EngWales_IRR,2020,0.0077346
EU-15,root,AgroForestLand_Finland,AgroForest_NonPasture_Finland,CropLand_Finland,biomass_grass_Finland,biomass_grass_Finland_IRR,2020,0.0022034
EU-15,root,AgroForestLand_FranceCstS,AgroForest_NonPasture_FranceCstS,CropLand_FranceCstS,biomass_grass_FranceCstS,biomass_grass_FranceCstS_IRR,2020,0.0286343
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,biomass_grass_FranceCstW,biomass_grass_FranceCstW_IRR,2020,0.0225161
EU-15,root,AgroForestLand_Gironde,AgroForest_NonPasture_Gironde,CropLand_Gironde,biomass_grass_Gironde,biomass_grass_Gironde_IRR,2020,0.0454825
EU-15,root,AgroForestLand_GuadalqR,AgroForest_NonPasture_GuadalqR,CropLand_GuadalqR,biomass_grass_GuadalqR,biomass_grass_GuadalqR_IRR,2020,0.0802277
EU-15,root,AgroForestLand_GuadianaR,AgroForest_NonPasture_GuadianaR,CropLand_GuadianaR,biomass_grass_GuadianaR,biomass_grass_GuadianaR_IRR,2020,0.0578284
EU-15,root,AgroForestLand_IberiaCst,AgroForest_NonPasture_IberiaCst,CropLand_IberiaCst,biomass_grass_IberiaCst,biomass_grass_IberiaCst_IRR,2020,0.0948212
EU-15,root,AgroForestLand_Ireland,AgroForest_NonPasture_Ireland,CropLand_Ireland,biomass_grass_Ireland,biomass_grass_Ireland_IRR,2020,0.0010106
EU-15,root,AgroForestLand_ItalyCstE,AgroForest_NonPasture_ItalyCstE,CropLand_ItalyCstE,biomass_grass_ItalyCstE,biomass_grass_ItalyCstE_IRR,2020,0.0646491
EU-15,root,AgroForestLand_ItalyCstW,AgroForest_NonPasture_ItalyCstW,CropLand_ItalyCstW,biomass_grass_ItalyCstW,biomass_grass_ItalyCstW_IRR,2020,0.04812
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,biomass_grass_LoireR,biomass_grass_LoireR_IRR,2020,0.0241475
EU-15,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,CropLand_MeditE,biomass_grass_MeditE,biomass_grass_MeditE_IRR,2020,0.0542958
EU-15,root,AgroForestLand_MeditIsl,AgroForest_NonPasture_MeditIsl,CropLand_MeditIsl,biomass_grass_MeditIsl,biomass_grass_MeditIsl_IRR,2020,0.0622923
EU-15,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,CropLand_NevaR,biomass_grass_NevaR,biomass_grass_NevaR_IRR,2020,0.0016478
EU-15,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,CropLand_OderR,biomass_grass_OderR,biomass_grass_OderR_IRR,2020,0.003688
EU-15,root,AgroForestLand_PoR,AgroForest_NonPasture_PoR,CropLand_PoR,biomass_grass_PoR,biomass_grass_PoR_IRR,2020,0.1610748
EU-15,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,CropLand_RhineR,biomass_grass_RhineR,biomass_grass_RhineR_IRR,2020,0.0122425
EU-15,root,AgroForestLand_RhoneR,AgroForest_NonPasture_RhoneR,CropLand_RhoneR,biomass_grass_RhoneR,biomass_grass_RhoneR_IRR,2020,0.0269162
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,biomass_grass_ScheldtR,biomass_grass_ScheldtR_IRR,2020,0.0163112
EU-15,root,AgroForestLand_Scotland,AgroForest_NonPasture_Scotland,CropLand_Scotland,biomass_grass_Scotland,biomass_grass_Scotland_IRR,2020,0.0001997
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,biomass_grass_SeineR,biomass_grass_SeineR_IRR,2020,0.0147109
EU-15,root,AgroForestLand_SpainCstSE,AgroForest_NonPasture_SpainCstSE,CropLand_SpainCstSE,biomass_grass_SpainCstSE,biomass_grass_SpainCstSE_IRR,2020,0.0819468
EU-15,root,AgroForestLand_Sweden,AgroForest_NonPasture_Sweden,CropLand_Sweden,biomass_grass_Sweden,biomass_grass_Sweden_IRR,2020,0.0050282
EU-15,root,AgroForestLand_TagusR,AgroForest_NonPasture_TagusR,CropLand_TagusR,biomass_grass_TagusR,biomass_grass_TagusR_IRR,2020,0.0591752
EU-15,root,AgroForestLand_TiberR,AgroForest_NonPasture_TiberR,CropLand_TiberR,biomass_grass_TiberR,biomass_grass_TiberR_IRR,2020,0.0419571
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,biomass_grass_BlackSeaN,biomass_grass_BlackSeaN_IRR,2020,0.0099559
Europe_Eastern,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,2020,0.0238227
Europe_Eastern,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,CropLand_DaugavaR,biomass_grass_DaugavaR,biomass_grass_DaugavaR_IRR,2020,0.0010043
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,biomass_grass_DnieperR,biomass_grass_DnieperR_IRR,2020,0.0052568
Europe_Eastern,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,CropLand_DniesterR,biomass_grass_DniesterR,biomass_grass_DniesterR_IRR,2020,0.0149485
Europe_Eastern,root,AgroForestLand_DonR,AgroForest_NonPasture_DonR,CropLand_DonR,biomass_grass_DonR,biomass_grass_DonR_IRR,2020,0.0057205
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,biomass_grass_NemanR,biomass_grass_NemanR_IRR,2020,0.0018005
Europe_Eastern,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,CropLand_NevaR,biomass_grass_NevaR,biomass_grass_NevaR_IRR,2020,0.0025899
Europe_Eastern,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,CropLand_WislaR,biomass_grass_WislaR,biomass_grass_WislaR_IRR,2020,0.0014409
Europe_Non_EU,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,CropLand_AdrBlkSea,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea_IRR,2020,0.0351088
Europe_Non_EU,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,CropLand_BlackSeaS,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS_IRR,2020,0.0299719
Europe_Non_EU,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,CropLand_CaspianSW,biomass_grass_CaspianSW,biomass_grass_CaspianSW_IRR,2020,0.0301542
Europe_Non_EU,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,2020,0.0031184
Europe_Non_EU,root,AgroForestLand_EJrdnSyr,AgroForest_NonPasture_EJrdnSyr,CropLand_EJrdnSyr,biomass_grass_EJrdnSyr,biomass_grass_EJrdnSyr_IRR,2020,0.0139528
Europe_Non_EU,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,CropLand_MeditE,biomass_grass_MeditE,biomass_grass_MeditE_IRR,2020,0.0668316
Europe_Non_EU,root,AgroForestLand_TigrEuphR,AgroForest_NonPasture_TigrEuphR,CropLand_TigrEuphR,biomass_grass_TigrEuphR,biomass_grass_TigrEuphR_IRR,2020,0.0488876
European Free Trade Association,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,2020,0.0044846
European Free Trade Association,root,AgroForestLand_PoR,AgroForest_NonPasture_PoR,CropLand_PoR,biomass_grass_PoR,biomass_grass_PoR_IRR,2020,0.0239951
European Free Trade Association,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,CropLand_RhineR,biomass_grass_RhineR,biomass_grass_RhineR_IRR,2020,0.005063
European Free Trade Association,root,AgroForestLand_RhoneR,AgroForest_NonPasture_RhoneR,CropLand_RhoneR,biomass_grass_RhoneR,biomass_grass_RhoneR_IRR,2020,0.0209849
European Free Trade Association,root,AgroForestLand_ScndnvN,AgroForest_NonPasture_ScndnvN,CropLand_ScndnvN,biomass_grass_ScndnvN,biomass_grass_ScndnvN_IRR,2020,0.0251835
European Free Trade Association,root,AgroForestLand_Sweden,AgroForest_NonPasture_Sweden,CropLand_Sweden,biomass_grass_Sweden,biomass_grass_Sweden_IRR,2020,0.0232397
India,root,AgroForestLand_BengalBay,AgroForest_NonPasture_BengalBay,CropLand_BengalBay,biomass_grass_BengalBay,biomass_grass_BengalBay_IRR,2020,0.0136899
India,root,AgroForestLand_BengalW,AgroForest_NonPasture_BengalW,CropLand_BengalW,biomass_grass_BengalW,biomass_grass_BengalW_IRR,2020,0.0642752
India,root,AgroForestLand_BrahmaniR,AgroForest_NonPasture_BrahmaniR,CropLand_BrahmaniR,biomass_grass_BrahmaniR,biomass_grass_BrahmaniR_IRR,2020,0.0503349
India,root,AgroForestLand_CauveryR,AgroForest_NonPasture_CauveryR,CropLand_CauveryR,biomass_grass_CauveryR,biomass_grass_CauveryR_IRR,2020,0.0910333
India,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,CropLand_GangesR,biomass_grass_GangesR,biomass_grass_GangesR_IRR,2020,0.1633533
India,root,AgroForestLand_GodavariR,AgroForest_NonPasture_GodavariR,CropLand_GodavariR,biomass_grass_GodavariR,biomass_grass_GodavariR_IRR,2020,0.0675167
India,root,AgroForestLand_IndCstE,AgroForest_NonPasture_IndCstE,CropLand_IndCstE,biomass_grass_IndCstE,biomass_grass_IndCstE_IRR,2020,0.1561417
India,root,AgroForestLand_IndCstNE,AgroForest_NonPasture_IndCstNE,CropLand_IndCstNE,biomass_grass_IndCstNE,biomass_grass_IndCstNE_IRR,2020,0.1446093
India,root,AgroForestLand_IndCstS,AgroForest_NonPasture_IndCstS,CropLand_IndCstS,biomass_grass_IndCstS,biomass_grass_IndCstS_IRR,2020,0.1012696
India,root,AgroForestLand_IndCstW,AgroForest_NonPasture_IndCstW,CropLand_IndCstW,biomass_grass_IndCstW,biomass_grass_IndCstW_IRR,2020,0.0400053
India,root,AgroForestLand_IndusR,AgroForest_NonPasture_IndusR,CropLand_IndusR,biomass_grass_IndusR,biomass_grass_IndusR_IRR,2020,0.3095633
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,biomass_grass_IrrawaddyR,biomass_grass_IrrawaddyR_IRR,2020,0.1637446
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,biomass_grass_KrishnaR,biomass_grass_KrishnaR_IRR,2020,0.0840567
India,root,AgroForestLand_MahanadiR,AgroForest_NonPasture_MahanadiR,CropLand_MahanadiR,biomass_grass_MahanadiR,biomass_grass_MahanadiR_IRR,2020,0.0793868
India,root,AgroForestLand_MahiR,AgroForest_NonPasture_MahiR,CropLand_MahiR,biomass_grass_MahiR,biomass_grass_MahiR_IRR,2020,0.0571151
India,root,AgroForestLand_NarmadaR,AgroForest_NonPasture_NarmadaR,CropLand_NarmadaR,biomass_grass_NarmadaR,biomass_grass_NarmadaR_IRR,2020,0.0695829
India,root,AgroForestLand_PennarR,AgroForest_NonPasture_PennarR,CropLand_PennarR,biomass_grass_PennarR,biomass_grass_PennarR_IRR,2020,0.0715569
India,root,AgroForestLand_SabarmatiR,AgroForest_NonPasture_SabarmatiR,CropLand_SabarmatiR,biomass_grass_SabarmatiR,biomass_grass_SabarmatiR_IRR,2020,0.1336437
India,root,AgroForestLand_TaptiR,AgroForest_NonPasture_TaptiR,CropLand_TaptiR,biomass_grass_TaptiR,biomass_grass_TaptiR_IRR,2020,0.050519
Indonesia,root,AgroForestLand_BorneoCstN,AgroForest_NonPasture_BorneoCstN,CropLand_BorneoCstN,biomass_grass_BorneoCstN,biomass_grass_BorneoCstN_IRR,2020,0.0032986
Indonesia,root,AgroForestLand_FlyR,AgroForest_NonPasture_FlyR,CropLand_FlyR,biomass_grass_FlyR,biomass_grass_FlyR_IRR,2020,0
Indonesia,root,AgroForestLand_IdnE,AgroForest_NonPasture_IdnE,CropLand_IdnE,biomass_grass_IdnE,biomass_grass_IdnE_IRR,2020,0.00714
Indonesia,root,AgroForestLand_IrianJaya,AgroForest_NonPasture_IrianJaya,CropLand_IrianJaya,biomass_grass_IrianJaya,biomass_grass_IrianJaya_IRR,2020,0.0009238
Indonesia,root,AgroForestLand_JavaTimor,AgroForest_NonPasture_JavaTimor,CropLand_JavaTimor,biomass_grass_JavaTimor,biomass_grass_JavaTimor_IRR,2020,0.1778937
Indonesia,root,AgroForestLand_Kalimantan,AgroForest_NonPasture_Kalimantan,CropLand_Kalimantan,biomass_grass_Kalimantan,biomass_grass_Kalimantan_IRR,2020,0.0041389
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,biomass_grass_MalaysiaP,biomass_grass_MalaysiaP_IRR,2020,0
Indonesia,root,AgroForestLand_SepikR,AgroForest_NonPasture_SepikR,CropLand_SepikR,biomass_grass_SepikR,biomass_grass_SepikR_IRR,2020,0
Indonesia,root,AgroForestLand_Sulawesi,AgroForest_NonPasture_Sulawesi,CropLand_Sulawesi,biomass_grass_Sulawesi,biomass_grass_Sulawesi_IRR,2020,0.0350299
Indonesia,root,AgroForestLand_Sumatra,AgroForest_NonPasture_Sumatra,CropLand_Sumatra,biomass_grass_Sumatra,biomass_grass_Sumatra_IRR,2020,0.0209922
Japan,root,AgroForestLand_Japan,AgroForest_NonPasture_Japan,CropLand_Japan,biomass_grass_Japan,biomass_grass_Japan_IRR,2020,0.1959511
Japan,root,AgroForestLand_Taiwan,AgroForest_NonPasture_Taiwan,CropLand_Taiwan,biomass_grass_Taiwan,biomass_grass_Taiwan_IRR,2020,0.0629228
Mexico,root,AgroForestLand_California,AgroForest_NonPasture_California,CropLand_California,biomass_grass_California,biomass_grass_California_IRR,2020,0.3270148
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,biomass_grass_CntAmer,biomass_grass_CntAmer_IRR,2020,0.06338
Mexico,root,AgroForestLand_GrijUsuR,AgroForest_NonPasture_GrijUsuR,CropLand_GrijUsuR,biomass_grass_GrijUsuR,biomass_grass_GrijUsuR_IRR,2020,0.0181986
Mexico,root,AgroForestLand_MexBaja,AgroForest_NonPasture_MexBaja,CropLand_MexBaja,biomass_grass_MexBaja,biomass_grass_MexBaja_IRR,2020,0.3129884
Mexico,root,AgroForestLand_MexCstNW,AgroForest_NonPasture_MexCstNW,CropLand_MexCstNW,biomass_grass_MexCstNW,biomass_grass_MexCstNW_IRR,2020,0.3019255
Mexico,root,AgroForestLand_MexCstW,AgroForest_NonPasture_MexCstW,CropLand_MexCstW,biomass_grass_MexCstW,biomass_grass_MexCstW_IRR,2020,0.1146659
Mexico,root,AgroForestLand_MexGulf,AgroForest_NonPasture_MexGulf,CropLand_MexGulf,biomass_grass_MexGulf,biomass_grass_MexGulf_IRR,2020,0.0941525
Mexico,root,AgroForestLand_MexInt,AgroForest_NonPasture_MexInt,CropLand_MexInt,biomass_grass_MexInt,biomass_grass_MexInt_IRR,2020,0.0677453
Mexico,root,AgroForestLand_Papaloapan,AgroForest_NonPasture_Papaloapan,CropLand_Papaloapan,biomass_grass_Papaloapan,biomass_grass_Papaloapan_IRR,2020,0.0378158
Mexico,root,AgroForestLand_RioBalsas,AgroForest_NonPasture_RioBalsas,CropLand_RioBalsas,biomass_grass_RioBalsas,biomass_grass_RioBalsas_IRR,2020,0.0910768
Mexico,root,AgroForestLand_RioGrande,AgroForest_NonPasture_RioGrande,CropLand_RioGrande,biomass_grass_RioGrande,biomass_grass_RioGrande_IRR,2020,0.2725793
Mexico,root,AgroForestLand_RioLerma,AgroForest_NonPasture_RioLerma,CropLand_RioLerma,biomass_grass_RioLerma,biomass_grass_RioLerma_IRR,2020,0.1471087
Mexico,root,AgroForestLand_RioVerde,AgroForest_NonPasture_RioVerde,CropLand_RioVerde,biomass_grass_RioVerde,biomass_grass_RioVerde_IRR,2020,0.1262911
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,biomass_grass_Tehuantpc,biomass_grass_Tehuantpc_IRR,2020,0.0373508
Mexico,root,AgroForestLand_UsaColoRS,AgroForest_NonPasture_UsaColoRS,CropLand_UsaColoRS,biomass_grass_UsaColoRS,biomass_grass_UsaColoRS_IRR,2020,0.5397492
Mexico,root,AgroForestLand_YucatanP,AgroForest_NonPasture_YucatanP,CropLand_YucatanP,biomass_grass_YucatanP,biomass_grass_YucatanP_IRR,2020,0.0757668
Middle East,root,AgroForestLand_AfrCstNE,AgroForest_NonPasture_AfrCstNE,CropLand_AfrCstNE,biomass_grass_AfrCstNE,biomass_grass_AfrCstNE_IRR,2020,0
Middle East,root,AgroForestLand_ArabianP,AgroForest_NonPasture_ArabianP,CropLand_ArabianP,biomass_grass_ArabianP,biomass_grass_ArabianP_IRR,2020,0.678322
Middle East,root,AgroForestLand_ArabianSea,AgroForest_NonPasture_ArabianSea,CropLand_ArabianSea,biomass_grass_ArabianSea,biomass_grass_ArabianSea_IRR,2020,0.268706
Middle East,root,AgroForestLand_CaspianE,AgroForest_NonPasture_CaspianE,CropLand_CaspianE,biomass_grass_CaspianE,biomass_grass_CaspianE_IRR,2020,0.2664468
Middle East,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,CropLand_CaspianSW,biomass_grass_CaspianSW,biomass_grass_CaspianSW_IRR,2020,0.1872002
Middle East,root,AgroForestLand_DeadSea,AgroForest_NonPasture_DeadSea,CropLand_DeadSea,biomass_grass_DeadSea,biomass_grass_DeadSea_IRR,2020,0.1232966
Middle East,root,AgroForestLand_EJrdnSyr,AgroForest_NonPasture_EJrdnSyr,CropLand_EJrdnSyr,biomass_grass_EJrdnSyr,biomass_grass_EJrdnSyr_IRR,2020,0.1049971
Middle East,root,AgroForestLand_FarahrudR,AgroForest_NonPasture_FarahrudR,CropLand_FarahrudR,biomass_grass_FarahrudR,biomass_grass_FarahrudR_IRR,2020,0.1364033
Middle East,root,AgroForestLand_HamuMashR,AgroForest_NonPasture_HamuMashR,CropLand_HamuMashR,biomass_grass_HamuMashR,biomass_grass_HamuMashR_IRR,2020,0.2709057
Middle East,root,AgroForestLand_Helmand,AgroForest_NonPasture_Helmand,CropLand_Helmand,biomass_grass_Helmand,biomass_grass_Helmand_IRR,2020,0.16328
Middle East,root,AgroForestLand_Iran,AgroForest_NonPasture_Iran,CropLand_Iran,biomass_grass_Iran,biomass_grass_Iran_IRR,2020,0.3291064
Middle East,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,CropLand_MeditE,biomass_grass_MeditE,biomass_grass_MeditE_IRR,2020,0.1009969
Middle East,root,AgroForestLand_PersianGulf,AgroForest_NonPasture_PersianGulf,CropLand_PersianGulf,biomass_grass_PersianGulf,biomass_grass_PersianGulf_IRR,2020,0.1902128
Middle East,root,AgroForestLand_RedSeaE,AgroForest_NonPasture_RedSeaE,CropLand_RedSeaE,biomass_grass_RedSeaE,biomass_grass_RedSeaE_IRR,2020,0.1702604
Middle East,root,AgroForestLand_SinaiP,AgroForest_NonPasture_SinaiP,CropLand_SinaiP,biomass_grass_SinaiP,biomass_grass_SinaiP_IRR,2020,0.3974372
Middle East,root,AgroForestLand_TigrEuphR,AgroForest_NonPasture_TigrEuphR,CropLand_TigrEuphR,biomass_grass_TigrEuphR,biomass_grass_TigrEuphR_IRR,2020,0.1488134
Pakistan,root,AgroForestLand_AmuDaryaR,AgroForest_NonPasture_AmuDaryaR,CropLand_AmuDaryaR,biomass_grass_AmuDaryaR,biomass_grass_AmuDaryaR_IRR,2020,0.3342298
Pakistan,root,AgroForestLand_ArabianSea,AgroForest_NonPasture_ArabianSea,CropLand_ArabianSea,biomass_grass_ArabianSea,biomass_grass_ArabianSea_IRR,2020,0.3424846
Pakistan,root,AgroForestLand_HamuMashR,AgroForest_NonPasture_HamuMashR,CropLand_HamuMashR,biomass_grass_HamuMashR,biomass_grass_HamuMashR_IRR,2020,0.374226
Pakistan,root,AgroForestLand_Helmand,AgroForest_NonPasture_Helmand,CropLand_Helmand,biomass_grass_Helmand,biomass_grass_Helmand_IRR,2020,0.2115984
Pakistan,root,AgroForestLand_IndusR,AgroForest_NonPasture_IndusR,CropLand_IndusR,biomass_grass_IndusR,biomass_grass_IndusR_IRR,2020,0.5492803
Pakistan,root,AgroForestLand_SabarmatiR,AgroForest_NonPasture_SabarmatiR,CropLand_SabarmatiR,biomass_grass_SabarmatiR,biomass_grass_SabarmatiR_IRR,2020,0.5934872
Pakistan,root,AgroForestLand_Tarim,AgroForest_NonPasture_Tarim,CropLand_Tarim,biomass_grass_Tarim,biomass_grass_Tarim_IRR,2020,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,biomass_grass_AmurR,biomass_grass_AmurR_IRR,2020,0.0093426
Russia,root,AgroForestLand_BalticSea,AgroForest_NonPasture_BalticSea,CropLand_BalticSea,biomass_grass_BalticSea,biomass_grass_BalticSea_IRR,2020,0.0133184
Russia,root,AgroForestLand_BarentsSea,AgroForest_NonPasture_BarentsSea,CropLand_BarentsSea,biomass_grass_BarentsSea,biomass_grass_BarentsSea_IRR,2020,0.002008
Russia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,biomass_grass_BlackSeaN,biomass_grass_BlackSeaN_IRR,2020,0.0153288
Russia,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,CropLand_BlackSeaS,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS_IRR,2020,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,biomass_grass_CaspianNE,biomass_grass_CaspianNE_IRR,2020,0.0433431
Russia,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,CropLand_CaspianSW,biomass_grass_CaspianSW,biomass_grass_CaspianSW_IRR,2020,0.0523107
Russia,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,CropLand_DaugavaR,biomass_grass_DaugavaR,biomass_grass_DaugavaR_IRR,2020,0.0013832
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,biomass_grass_DnieperR,biomass_grass_DnieperR_IRR,2020,0.0036414
Russia,root,AgroForestLand_DonR,AgroForest_NonPasture_DonR,CropLand_DonR,biomass_grass_DonR,biomass_grass_DonR_IRR,2020,0.0072459
Russia,root,AgroForestLand_DvinaRN,AgroForest_NonPasture_DvinaRN,CropLand_DvinaRN,biomass_grass_DvinaRN,biomass_grass_DvinaRN_IRR,2020,0.0007301
Russia,root,AgroForestLand_Finland,AgroForest_NonPasture_Finland,CropLand_Finland,biomass_grass_Finland,biomass_grass_Finland_IRR,2020,0.0013613
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,biomass_grass_Gobi,biomass_grass_Gobi_IRR,2020,0.0114123
Russia,root,AgroForestLand_LenaR,AgroForest_NonPasture_LenaR,CropLand_LenaR,biomass_grass_LenaR,biomass_grass_LenaR_IRR,2020,0.0258676
Russia,root,AgroForestLand_NarvaR,AgroForest_NonPasture_NarvaR,CropLand_NarvaR,biomass_grass_NarvaR,biomass_grass_NarvaR_IRR,2020,0.0027805
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,biomass_grass_NemanR,biomass_grass_NemanR_IRR,2020,0.0007804
Russia,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,CropLand_NevaR,biomass_grass_NevaR,biomass_grass_NevaR_IRR,2020,0.006911
Russia,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,CropLand_ObR,biomass_grass_ObR,biomass_grass_ObR_IRR,2020,0.0039785
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,biomass_grass_PolandCst,biomass_grass_PolandCst_IRR,2020,0.0010036
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,biomass_grass_RusCstSE,biomass_grass_RusCstSE_IRR,2020,0.0312954
Russia,root,AgroForestLand_ScndnvN,AgroForest_NonPasture_ScndnvN,CropLand_ScndnvN,biomass_grass_ScndnvN,biomass_grass_ScndnvN_IRR,2020,0
Russia,root,AgroForestLand_SiberiaW,AgroForest_NonPasture_SiberiaW,CropLand_SiberiaW,biomass_grass_SiberiaW,biomass_grass_SiberiaW_IRR,2020,0.0308558
Russia,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,CropLand_SyrDaryaR,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR_IRR,2020,0.0027625
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,biomass_grass_UralR,biomass_grass_UralR_IRR,2020,0.0024461
Russia,root,AgroForestLand_VolgaR,AgroForest_NonPasture_VolgaR,CropLand_VolgaR,biomass_grass_VolgaR,biomass_grass_VolgaR_IRR,2020,0.0081528
Russia,root,AgroForestLand_YeniseiR,AgroForest_NonPasture_YeniseiR,CropLand_YeniseiR,biomass_grass_YeniseiR,biomass_grass_YeniseiR_IRR,2020,0.0257749
South Africa,root,AgroForestLand_AfrCstS,AgroForest_NonPasture_AfrCstS,CropLand_AfrCstS,biomass_grass_AfrCstS,biomass_grass_AfrCstS_IRR,2020,0.1016052
South Africa,root,AgroForestLand_AfrCstSSW,AgroForest_NonPasture_AfrCstSSW,CropLand_AfrCstSSW,biomass_grass_AfrCstSSW,biomass_grass_AfrCstSSW_IRR,2020,0.0841156
South Africa,root,AgroForestLand_LimpopoR,AgroForest_NonPasture_LimpopoR,CropLand_LimpopoR,biomass_grass_LimpopoR,biomass_grass_LimpopoR_IRR,2020,0.0878085
